711,3,783460984874,12.627
712,4,783480700375,13.440
713,5,783500085876,15.048
714,6,783522234278,9.612
715,7,783540481679,9.851
716,8,783559872980,9.650
717,9,783579962581,9.206
718,10,783600095282,8.938
719,11,783621833284,9.534
720,12,783640052485,9.824
721,13,783660275486,9.730
722,14,783680550888,11.976
723,15,783701336589,9.752
724,16,783721773290,9.773
725,17,783740244091,9.318
726,18,783760251093,10.650
727,19,783779881394,9.665
728,20,783801339395,9.890
729,21,783820436797,9.573
730,22,783840573398,10.361
731,23,783860939299,9.882
732,24,783880502700,9.560
733,0,783900361002,9.472
734,1,783919807703,12.886
735,2,783940504504,10.938
736,3,783960181706,11.007
737,4,783979892907,10.187
738,5,784000571908,9.155
739,6,784020074909,9.420
740,7,784040355811,9.741
741,8,784060402812,9.797
742,9,784080119313,10.619
743,10,784101691315,11.034
744,11,784121814916,18.868
745,12,784144512417,17.591
746,13,784162563418,19.167
747,14,784182731820,20.402
748,15,784202826921,29.238
749,16,784227001923,21.687
750,17,784242370624,21.347
751,18,784265412625,20.170
752,19,784281556226,13.814
753,20,784300818227,12.510
754,21,784320140229,9.934
755,22,784340186530,10.478
756,23,784360759931,10.494
757,24,784379993032,9.611
758,0,784400336334,9.294
759,1,784420139535,9.256
760,2,784439787936,10.194
761,3,784460276737,9.642
762,4,784480515439,9.587
763,5,784500187340,9.196
764,6,784519928641,9.985
765,7,784540150443,9.811
766,8,784561070144,14.187
767,9,784581628245,13.627
768,10,784600561446,10.435
769,11,784620759948,12.924
770,12,784642794949,20.566
771,13,784664380751,30.411
772,14,784684895352,26.258
773,15,784704497453,18.474
774,16,784724190554,18.896
775,17,784743189756,19.758
776,18,784763370157,31.877
777,19,784784295858,23.456
778,20,784801944659,15.959
779,21,784820703561,20.597
780,22,784845853662,12.056
781,23,784861875663,12.004
782,24,784879918764,10.757
783,0,784900870166,10.046
784,1,784921282067,12.850
785,2,784940265268,11.924
786,3,784961939970,11.024
787,4,784980450271,10.187
788,5,785000477072,8.884
789,6,785020089873,8.936
790,7,785040385775,9.857
791,8,785059653776,9.849
792,9,785080456277,9.440
793,10,785101430378,10.277
794,11,785120146080,12.740
795,12,785143268881,11.920
796,13,785162413582,17.644
797,14,785183155884,18.596
798,15,785203559585,15.611
799,16,785222838486,18.440
800,17,785241765387,18.813
801,18,785266137589,29.666
802,19,785293498091,30.608
803,20,785311909992,27.258
804,21,785325661893,13.523
805,22,785344275294,11.051
806,23,785360279695,10.744
807,24,785382720596,9.909
808,0,785400904898,11.871
809,1,785421632999,14.544
810,2,785444731500,13.348
811,3,785465855002,14.798
812,4,785487557503,18.948
813,5,785503280904,14.703
814,6,785524109206,17.668
815,7,785544266707,17.159
816,8,785561900408,21.758
817,9,785582735509,30.234
818,10,785602697311,25.046
819,11,785621862712,19.671
820,12,785644760313,24.405
821,13,785662981714,29.845
822,14,785687555416,23.384
823,15,785707857817,16.860
824,16,785723013018,12.505
825,17,785741049319,11.176
826,18,785760546821,12.716
827,19,785780425922,10.659
828,20,785800698423,9.426
829,21,785820147524,9.384
830,22,785839941925,9.847
831,23,785859811527,9.616
832,24,785879901628,9.924
833,0,785900628929,9.234
834,1,785921857530,11.448
835,2,785940204632,9.620
836,3,785959929233,9.374
837,4,785980019634,9.408
838,5,786000412335,8.924
839,6,786021290136,10.214
840,7,786040243538,12.304
841,8,786061863239,11.986
842,9,786080421940,13.722
843,10,786100692841,9.511
844,11,786119977842,9.845
845,12,786140717144,10.595
846,13,786160093345,9.908
847,14,786179983546,9.618
848,15,786200644747,9.928
849,16,786219959748,9.974
850,17,786239889250,10.520
851,18,786260331351,9.180
852,19,786279871052,9.999
853,20,786299935353,9.644
854,21,786320691654,9.271
855,22,786340397056,10.471
856,23,786360281757,11.085
857,24,786381256058,11.282
858,0,786400844459,12.136
859,1,786422031460,11.359
860,2,786440403762,12.738
861,3,786460927863,11.102
862,4,786480424464,11.572
863,5,786500338565,10.487
864,6,786520170266,10.584
865,7,786540573268,10.837
866,8,786560182969,10.497
867,9,786579722970,10.149
868,10,786600607171,9.599
869,11,786619947272,10.671
870,12,786639945274,10.541
871,13,786660071075,9.830
872,14,786679997476,9.881
873,15,786700334577,9.964
874,16,786720088278,10.051
875,17,786740557480,10.156
876,18,786760647381,10.425
877,19,786782304682,10.816
878,20,786800615383,10.162
879,21,786820872884,10.177
880,22,786839866886,9.961
881,23,786859841887,9.727
882,24,786880359088,9.663
883,0,786900908789,9.653
884,1,786921124290,12.842
885,2,786940492092,11.039
886,3,786960572893,10.090
887,4,786980290894,10.074
888,5,787000693895,10.309
889,6,787021991796,11.358
890,7,787040424398,12.967
891,8,787060533599,9.567
892,9,787080203500,10.079
893,10,787101049901,10.665
894,11,787120601502,10.224
895,12,787140530304,10.829
896,13,787161522505,10.212
897,14,787180143206,9.562
898,15,787200137107,9.899
899,16,787220224708,10.916
900,17,787240369010,11.018
901,18,787261288611,14.876
902,19,787281339312,15.396
903,20,787301800813,12.407
904,21,787322045115,11.353
905,22,787341657416,13.864
906,23,787361388017,18.129
907,24,787382934718,29.366
908,0,787410263920,27.470
909,1,787423159121,32.142
910,2,787444603322,30.927
911,3,787467913123,24.997
912,4,787485199124,20.569
913,5,787507306226,19.829
914,6,787524079827,14.844
915,7,787543220728,17.037
916,8,787562890129,11.252
917,9,787581253930,14.576
918,10,787600360231,10.896
919,11,787621195332,10.327
920,12,787640616034,9.962
921,13,787662242135,11.844
922,14,787680101636,10.209
923,15,787700784337,9.502
924,16,787720307438,9.059
925,17,787740144540,9.796
926,18,787759833641,9.847
927,19,787780641242,9.843
928,20,787800339643,9.339
929,21,787820029944,9.475
930,22,787840168446,10.344
931,23,787860265247,9.778
932,24,787880704548,12.343
933,0,787900588149,9.930
934,1,787920465150,13.470
935,2,787940547252,11.468
936,3,787960528053,10.492
937,4,787980777754,9.581
938,5,788000273455,10.146
939,6,788021496057,10.220
940,7,788040145258,12.122
941,8,788060370559,10.041
942,9,788080194160,10.170
943,10,788100627461,9.682
944,11,788120294062,9.890
945,12,788140061064,9.764
946,13,788164876365,9.800
947,14,788180130166,10.589
948,15,788200195767,11.984
949,16,788220164468,11.570
950,17,788240378870,9.863
951,18,788259710971,9.733
952,19,788279752072,9.875
953,20,788300534273,9.297
954,21,788319674674,10.092
955,22,788339780876,10.224
956,23,788360214677,9.891
957,24,788380254878,9.621
958,0,788400448979,9.190
959,1,788419706080,9.952
960,2,788439955282,10.123
961,3,788460331883,9.298
962,4,788480032984,9.378
963,5,788500135085,9.559
964,6,788520071486,9.259
965,7,788539982688,9.837
966,8,788559931089,9.781
967,9,788580597190,9.554
968,10,788600263591,8.843
969,11,788619727792,9.069
970,12,788639866594,9.752
